Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,repl,pen_bar_MM,alpha,delta,beta,sigma,b_y,g_y,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
151,-0.00431155784213111,0.815773401051056,0.101376425909227,-0.00472472037992944,-0.00472471470249658,-0.00375320919331135,0.0226632031837038,0.0129561731500545,0.0116204581760299,6.69637157222707,8.73355559603712,0.901681907925828,2.8344603938643,0.292185145853072,3.93962387231925,2.95294941007033,1.05294299660215,-0.0662685343532355,9.66814375671248,12.5883286225513,1.14085578637702,0.219111106373003,0.163096565311392,0.013257266951357,0.942125887020647,3.12736508167603,0.631224344303833,0.311173553454743,0.565275532212388,0.235531471755162,0.200288331957934,0.435497415040161,0.246983258430828,0.000115673533949464,0.999409134983449,1.00066688436866,0.998743088829204,0.521607641686273,0.0528787184410952,0.425513639872632,1.05149430561819,1.04862052467797,0.749551100758239,0.267269930005345,-0.0168210307635844,-0.000159750358959615,0.965571111871347,0.0197963100292335,0.999659532914592,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.21015164245521,0.834913793885895,0.470697794829528,0.250710821710346,0.312680551964552,0.514933214452513,-1.25321748156692,2.01864948373486,6.9397291493505
152,-0.00432405491595188,0.816545172966346,0.10137642545618,-0.00472471926600415,-0.00472471481815462,-0.00378312305738471,0.0226765993981017,0.0129645622451708,0.011628197281554,6.69328401334869,8.7182675997389,0.900018813195057,2.82850350633545,0.291556766219224,3.93533107058567,2.95685891238843,1.04466394028313,-0.0661917820858856,9.66900595556326,12.5589289742068,1.13862394114625,0.219260174636481,0.162821016425077,0.0132401438178576,0.941496083056048,3.12364112617976,0.630802375647552,0.310853029706629,0.564897649833629,0.235374020764012,0.200397144810338,0.435475287071747,0.246792294572283,0.000103419408373044,0.999461629032979,1.00065432480947,0.998808084123639,0.52139774682265,0.0528574398137864,0.425744813363564,1.051485683172,1.04861133600587,0.7513621749614,0.265457701409518,-0.0168198763709182,-0.000155721702380816,0.965571111871347,0.0197963100292335,0.99970935875548,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20982950059068,0.835207458654153,0.470697794829528,0.250487800099699,0.312277944078763,0.515003748147236,-1.25226992300564,2.0035835341622,6.94514370950991
153,-0.00433616910600332,0.817293911281771,0.10137642510125,-0.00472471839332589,-0.00472471490876414,-0.00381208843687331,0.0226896843110228,0.012972756777796,0.0116357569703765,6.69024498583334,8.70339187978141,0.898400600740573,2.82271313519697,0.290945917116272,3.93114974299609,2.96070609801131,1.03656080525798,-0.0661171602732049,9.6698544010757,12.5302795739253,1.1364528467169,0.219405943697424,0.162552269275374,0.0132234891332597,0.940883667929702,3.12001422536763,0.630392057512901,0.310541314971419,0.564530200757821,0.235220916982426,0.20050262646638,0.4354535419265,0.246605316870637,9.15115004798884e-05,0.999512989859477,1.00064215004847,0.998871564435963,0.521194277639769,0.0528368126503482,0.425968909709884,1.05147726780755,1.04860236936981,0.753139995057741,0.263678789418989,-0.01681878447673,-0.000151777630680831,0.965571111871347,0.0197963100292335,0.999757979928195,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20951454104146,0.835491793767296,0.470697794829528,0.250270379115546,0.311884217170405,0.515075017674074,-1.25134649417141,1.98881846890578,6.95052157686291
154,-0.00434791243306652,0.818020303423346,0.101376424823189,-0.004724717709647,-0.00472471497975002,-0.00384013706259834,0.0227024637425831,0.0129807603686087,0.0116431405785559,6.68725488035233,8.68891760675757,0.896826088924434,2.81708468133954,0.290352114304853,3.92707723375552,2.9644914524949,1.02863039171452,-0.0660446104538924,9.67068993920341,12.5023619462922,1.13434088314228,0.219548487713307,0.162290164470492,0.0132072903668862,0.940288177431607,3.11648206050939,0.629993078879177,0.310238167917117,0.564172906458964,0.235072044357902,0.200604881357125,0.435432180889311,0.246422266787163,7.99403621831705e-05,0.999563233051616,1.00063034800477,0.998933557276891,0.520997032704932,0.0528168165191163,0.426186150775952,1.05146905527062,1.04859362013295,0.754884937584971,0.261932814275421,-0.0168177518603911,-0.000147917756280629,0.965571111871347,0.0197963100292335,0.999805419133678,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20920665441865,0.835767103372196,0.470697794829528,0.250058432849811,0.311499210711254,0.515146931249592,-1.25044663435913,1.9743498084318,6.95586059541701
155,-0.00435929652330884,0.818725016304176,0.101376424605349,-0.004724717174035,-0.0047247150353622,-0.00386729950380182,0.0227149434933721,0.0129885766267395,0.0116503514315346,6.68431398412371,8.67483420896701,0.895294124430917,2.81161366596053,0.289774886266854,3.92311093064179,2.96821546556894,1.02086954080007,-0.0659740757272153,9.67151331770785,12.4751580300975,1.13228647027075,0.219687878509357,0.162034546007865,0.0131915353001934,0.939709158374794,3.11304235062642,0.629605136111112,0.30994335374222,0.563825495024877,0.234927289593699,0.200704010494154,0.43541120447309,0.246243084990498,6.86967735283669e-05,0.999612374641262,1.00061890699407,0.998994090211791,0.520805817179281,0.0527974316593026,0.426396751161417,1.05146104135083,1.04858508371178,0.756597383567576,0.260219391918408,-0.0168167754859844,-0.00014414155206783,0.965571111871347,0.0197963100292335,0.999851699124862,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20890572905098,0.836033681096933,0.470697794829528,0.249851837212789,0.311122765266821,0.515219400501934,-1.24956979257894,1.96017307627086,6.96115872713414
156,-0.00437033262224807,0.81940869693593,0.101376424434687,-0.00472471675442243,-0.00472471507893024,-0.00389360521662807,0.0227271293370328,0.0129962091451623,0.0116573928399066,6.68142248943153,8.6611313690874,0.893803581880557,2.80629572818204,0.289213773949202,3.91924826615787,2.97187863206264,1.01327513480909,-0.0659055007138626,9.67232519561644,12.4486501729276,1.13028806713707,0.219824185712403,0.161785261224944,0.0131762120211703,0.939146168460121,3.10969285356766,0.629227932868281,0.309656644013614,0.563487701076073,0.23478654211503,0.200800111590129,0.435390612492445,0.246067711514134,5.77717400354139e-05,0.999660431036878,1.00060781571464,0.999053190807743,0.520620442585701,0.0527786389569428,0.426600918457356,1.05145322188462,1.04857675557879,0.758277718133952,0.258538134355656,-0.0168158524896078,-0.00014044836707579,0.965571111871347,0.0197963100292335,0.999896842659055,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20861165140418,0.836291810459928,0.470697794829528,0.249650469992597,0.310754722617931,0.515292340455607,-1.24871542761133,1.94628380279611,6.96641404994938
157,-0.00438103160816557,0.820071973022215,0.101376424300986,-0.00472471642568706,-0.00472471511306261,-0.00391908259023932,0.0227390270135374,0.0130036614965125,0.0116642680955756,6.67858050153081,8.64779902057838,0.892353363417817,2.80112662263353,0.288668330504448,3.91548671845826,2.97548145266198,1.00584409731418,-0.0658388315179,9.67312615189286,12.4228211253989,1.12834417132299,0.219957476874679,0.16154216074851,0.0131613089186281,0.938598776129848,3.10643136687958,0.628861180006998,0.309377816506562,0.563159265677909,0.234649694032462,0.20089327917461,0.435370404131321,0.245896085900774,4.71564898144703e-05,0.999707418962394,1.00059706323379,0.99911088658553,0.520440726585796,0.0527604199218753,0.426798853492329,1.05144559275773,1.04856863126483,0.759926330137978,0.256888650029756,-0.0168149801677335,-0.000136837440807389,0.965571111871347,0.0197963100292335,0.999940872454878,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20832430646322,0.83654176526008,0.470697794829528,0.249454210905004,0.310394925870352,0.515365669506495,-1.24788300804638,1.93267752874134,6.97162475558398
158,-0.0043914040049927,0.820715453534374,0.101376424196242,-0.00472471616814718,-0.00472471513980277,-0.00394375899069743,0.0227506422231057,0.0130109372293008,0.0116709804682762,6.67578804598104,8.63482734385862,0.890942398276339,2.79610221700989,0.288138121029192,3.91182381207173,2.97902443451558,0.998573393245867,-0.0657740156897128,9.67391669337964,12.3976540350865,1.12645331829222,0.220087817588357,0.161305098442781,0.0131468146764033,0.938066560411595,3.10325572849027,0.628504595475769,0.309106655047042,0.562839936246957,0.234516640102899,0.200983604705335,0.435350578005108,0.245728147334505,3.68424704475088e-05,0.999753355401138,1.00058663897498,0.999167204976175,0.52026649276552,0.0527427566656883,0.426990750568792,1.05143814990756,1.04856070636113,0.761543611785998,0.25527054418052,-0.0168141559665178,-0.000133307916333484,0.965571111871347,0.0197963100292335,0.999983811153404,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20804357808034,0.836783809948947,0.470697794829528,0.249262941634523,0.310043219553406,0.515439309388269,-1.24707201230728,1.91934980847578,6.97678914718231
159,-0.00440145999469422,0.821339729270193,0.101376424114182,-0.00472471596638369,-0.00472471516075168,-0.00396766080274014,0.0227619806207206,0.0130180398644936,0.0116775332024306,6.67304507544927,8.62220676229266,0.889569642325389,2.79121848961434,0.287622722301255,3.90825711844058,2.98250809170409,0.991460028926337,-0.0657110021898479,9.67469726206967,12.3731324402023,1.12461408070429,0.220215271591487,0.161073931356562,0.0131327182674975,0.937549110754097,3.1001638172264,0.628157904205245,0.308842949356561,0.562529466452458,0.234387277688524,0.201071176675174,0.435331132217649,0.245563834761719,2.68213456533501e-05,0.999798257544473,1.00057653270533,0.999222173281683,0.520097570429101,0.0527256318805761,0.427176797690323,1.05143088932505,1.0485529765211,0.763129958270025,0.253683419201943,-0.016813377471968,-0.000129858852188445,0.965571111871347,0.0197963100292335,1.00002568128317,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.2077693492915,0.837018199985981,0.470697794829528,0.249076545867544,0.309699449708387,0.515513185131207,-1.24628192865822,1.90629621305161,6.98190563679965
160,-0.00441120942917068,0.821945373396015,0.101376424049894,-0.00472471580831679,-0.00472471517716366,-0.00399081346956631,0.0227730478111967,0.0130249728924344,0.0116839295143173,6.67035147601977,8.60992793801977,0.888234077600718,2.78647152689464,0.287121722516454,3.90478425629514,2.98593294558732,0.9845010520615,-0.065649741353688,9.67546824175816,12.3492402630656,1.12282506771166,0.220339900866009,0.160848519669669,0.0131190089481735,0.937046026856056,3.09715355317985,0.627820837993557,0.308586494899624,0.562227616113633,0.234261506714014,0.201156080714942,0.43531206441354,0.245403087001652,1.70849918386798e-05,0.999842142744776,1.00056673452368,0.999275818639671,0.519933794400895,0.0527090288190555,0.42735717678005,1.05142380705647,1.04854543746179,0.764685767407898,0.252126874992985,-0.0168126424008829,-0.000126489233272963,0.965571111871347,0.0197963100292335,1.0000665052288,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20750150260376,0.837245182177739,0.470697794829528,0.248894909318282,0.309363463967582,0.515587225014388,-1.24551225519743,1.89351233303831,6.98697274276526
161,-0.00442066184170138,0.822532941972732,0.101376423999529,-0.00472471568448318,-0.00472471519002127,-0.00401324153074323,0.0227838493447594,0.0130317397700794,0.0116901725895291,6.66770707304552,8.59798176765474,0.886934711822861,2.78185752098022,0.286634721025731,3.9014028918804,2.98929952504184,0.977693551695467,-0.0655901848569067,9.67622996412352,12.3259618034076,1.12108492424371,0.220461765728426,0.160628726638812,0.0131056762520259,0.936556918489248,3.09422289793962,0.627493135387796,0.308337092733995,0.561934151093549,0.234139229622312,0.20123839969226,0.435293371826127,0.245245842847235,7.62549439879904e-06,0.99988502847245,1.00055723484909,0.999328167991568,0.519775004834827,0.0526929312744928,0.427532063890681,1.05141689920486,1.04853808496524,0.766211439291023,0.250600509301473,-0.0168119485924955,-0.000123197980721833,0.965571111871347,0.0197963100292335,1.00010630520281,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20723992025588,0.837464995001931,0.470697794829528,0.248717919748184,0.309035111624609,0.515661360512126,-1.24476249983567,1.88099378115759,6.99198908694296
162,-0.00442982645794771,0.823102974466124,0.101376423960072,-0.00472471558746856,-0.00472471520009421,-0.0040349686583383,0.022794390713098,0.0130383439185257,0.0116962655806982,6.6651116365739,8.58635937788667,0.885670577905528,2.77737276722666,0.286161328073277,3.89811073905028,2.99260836660084,0.971034658131108,-0.065532285681665,9.6769827142818,12.3032817315467,1.11939233028118,0.220580924913706,0.160414418543114,0.0130927099840437,0.936081405316961,3.091369854703,0.627174541562364,0.308094549363762,0.561648843190177,0.23402035132924,0.201318213806635,0.435275051321507,0.245092041157101,-1.56485597096126e-06,0.999926932276676,1.00054802440976,0.999379248054132,0.5196210470311,0.0526773235624014,0.427701629406499,1.05141016193128,1.04853091487945,0.76770737594026,0.249103918060493,-0.0168112940007525,-0.000119983960933937,0.965571111871347,0.0197963100292335,1.00014510322061,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20698448445416,0.837677868917144,0.470697794829528,0.248545466979433,0.308714243696739,0.515735526235417,-1.24403218026132,1.86873619473114,6.99695339190906
163,-0.00443871220653631,0.823655994242012,0.101376423929161,-0.00472471551146481,-0.00472471520798556,-0.00405601769137198,0.0228046773458565,0.0130447887208092,0.01170221160547,6.6625648863767,8.57505212099908,0.884440733456458,2.77301366177344,0.285701164536269,3.89490555924356,2.99586001450715,0.96452154281993,-0.0654759980835213,9.67772673585586,12.2811850814659,1.11774600012389,0.220697435652939,0.160205464629433,0.0130801002146801,0.935619116708689,3.08859246827904,0.626864808194822,0.307858676595362,0.561371470025213,0.233904779177172,0.201395600680925,0.435257099438876,0.244941620939306,-1.04935671752866e-05,0.999967871749606,1.00053909423243,0.999429085294,0.519471771259845,0.0526621905024699,0.427866038237686,1.05140359145588,1.04852392311932,0.76917398097041,0.247636695716764,-0.0168106766871742,-0.000116845993721118,0.965571111871347,0.0197963100292335,1.00018292107813,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20673507758568,0.837884026658989,0.470697794829528,0.248377442903114,0.308400712979833,0.515809659869143,-1.24332082389262,1.85673523795284,7.0018644780657
164,-0.00444732772924022,0.824192509046656,0.101376423904944,-0.00472471545192155,-0.00472471521416795,-0.00407641066868258,0.022814714549941,0.0130510774836112,0.0117080137110806,6.6600665234373,8.56405161770158,0.883244265534754,2.76877671045914,0.285253862837662,3.89178515410931,2.99905501443695,0.958151417160459,-0.0654212774880963,9.67846225608005,12.2596573005828,1.11614468819733,0.220811353655146,0.16000173735287,0.0130678373130145,0.935169691551961,3.08588883533767,0.626563693339814,0.307629301738411,0.561101814931177,0.23379242288799,0.201470635449345,0.435239511248546,0.244794503840469,-1.91850222004162e-05,1.00000786239251,1.00053043563211,0.99947770380491,0.51932703259143,0.0526475174012853,0.428025450007285,1.05139718409853,1.04851710571062,0.770611659091784,0.246198435735527,-0.0168100948273103,-0.000113776373270206,0.965571111871347,0.0197963100292335,1.00021977823086,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20649158241056,0.838083681253238,0.470697794829528,0.248213742224727,0.308094374664968,0.515883701895267,-1.24262796647082,1.84498660194773,7.00672124609859
165,-0.00445568139077527,0.824713011472837,0.101376423885971,-0.00472471540527364,-0.0047247152190113,-0.00409616886028963,0.022824507690829,0.0130572135516459,0.0117136749801875,6.65761614838951,8.55334960096869,0.8820802733084,2.76465848942497,0.284819062914669,3.88874738840749,3.00219393267915,0.951921536453081,-0.0653680807247377,9.67918942366824,12.2386840610535,1.11458716731337,0.220922733441746,0.159803111376656,0.0130559118150368,0.934732779095814,3.08325707068858,0.626270961994195,0.307406224621831,0.560839667457488,0.233683194773953,0.201543390842164,0.43522228482432,0.244650650261424,-2.76089524677973e-05,1.0000469261408,1.00052204020227,0.999525133837752,0.519186690733139,0.0526332900357174,0.428180019231144,1.05139093615265,1.04851045865235,0.772020816170473,0.244788730502474,-0.0168095466729473,-0.000110787980942391,0.965571111871347,0.0197963100292335,1.00025569845438,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20625388356902,0.838277044832844,0.470697794829528,0.248054260073368,0.307795084560045,0.515957596149498,-1.24195315703005,1.8334860146528,7.01152271904234
166,-0.00446378128822844,0.825217979412056,0.101376423871108,-0.00472471536872865,-0.00472471522280582,-0.00411531279733468,0.0228340619933852,0.0130632001820419,0.0117191984146754,6.65521335757107,8.54293807381176,0.880947885572066,2.76065568311196,0.284396416061643,3.88579016439159,3.00527733623964,0.945829193812168,-0.0653163656602111,9.67990838468996,12.2182514472882,1.11307225052733,0.221031628146492,0.159609464530732,0.0130443145538313,0.934308035406893,3.08069534372018,0.625986383722619,0.307189284324461,0.560584821244136,0.233577008851723,0.201613937267233,0.435205415744174,0.244509999427282,-3.57932571785615e-05,1.00008507828722,1.00051389980533,0.999571398739994,0.519050609871944,0.0526194946369353,0.428329895491121,1.05138484402097,1.04850397806426,0.773401858849519,0.243407171720056,-0.0168090305695747,-0.000107871743167819,0.965571111871347,0.0197963100292335,1.00029070272939,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20602186341146,0.838464318251248,0.470697794829528,0.247898894579558,0.307502701075931,0.516031289137682,-1.24129595145073,1.82222923126035,7.01626799314067
167,-0.0044716352601336,0.825707876493238,0.101376423859464,-0.00472471534009822,-0.00472471522577844,-0.00413386230067481,0.0228433826101524,0.0130690405873752,0.0117245869754576,6.65285771368561,8.53280924645679,0.879846253776891,2.75676506789809,0.28398558316596,3.88291143165087,3.00830579930743,0.939871723656581,-0.0652660913131445,9.68061925975859,12.1983458792022,1.11159878223385,0.22113808965403,0.159420677394362,0.0130330366041392,0.933895126842996,3.0782018642553,0.625709734984807,0.30697831221358,0.560337076105798,0.233473781710749,0.201682342888479,0.435188898781201,0.244372491289773,-4.3744363631854e-05,1.00012233628758,1.00050600656357,0.999616523765504,0.518918658523126,0.0526061178750247,0.42847522360185,1.05137890416785,1.04849766013481,0.774755193946933,0.24205335099724,-0.0168085449441724,-0.000105026370231923,0.965571111871347,0.0197963100292335,1.00032481175432,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20579540686707,0.838645694529032,0.470697794829528,0.24774754592425,0.307217084558267,0.516104730152418,-1.24065591511991,1.81121204300403,7.02095625044315
168,-0.00447925089520982,0.826183152508367,0.101376423850341,-0.00472471531766838,-0.00472471522810736,-0.00415183650820017,0.0228524746197687,0.0130747379346715,0.0117298435815572,6.65054874919424,8.5229555316333,0.87877455150861,2.75298350822273,0.283586234482838,3.88010918585799,3.01127990305677,0.934046500624995,-0.0652172178237816,9.68132214720443,12.1789541050042,1.11016563744453,0.221242168654916,0.159236633241504,0.0130220692768647,0.933493728479592,3.07577488246902,0.625440798081327,0.30677314454787,0.560096237087755,0.233373432119898,0.201748673701501,0.435172729363034,0.244238066301209,-5.14687969538873e-05,1.00015871751482,1.00049835285031,0.999660533838437,0.51879070938449,0.0525931468441812,0.428616143771329,1.05137311311931,1.04849150112103,0.776081228340719,0.240726859962951,-0.0168080883036699,-0.000102250564507227,0.965571111871347,0.0197963100292335,1.00035804593644,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20557439978709,0.838821361853872,0.470697794829528,0.24760011633161,0.306938097311781,0.516177871202515,-1.24003262282445,1.80043027704405,7.02558675592798
169,-0.00448663554077632,0.826644243825416,0.101376423843194,-0.00472471530009633,-0.00472471522993179,-0.00416925390094214,0.0228613430254198,0.0130802953444183,0.0117349711091954,6.6482859695118,8.51336954002236,0.877731973984948,2.74930795516156,0.283198049393625,3.87738146828684,3.01420023535981,0.92835093935101,-0.0651697064239871,9.6820171259599,12.1600631942297,1.10877172106803,0.221343914694656,0.15905721798746,0.0130114041134426,0.933103523947021,3.07341268845664,0.625179361044504,0.306573622083139,0.559862114368213,0.233275880986755,0.201812993606366,0.435156902751794,0.24410666546198,-5.89729033077693e-05,1.00019423922954,1.00049093128152,0.999703453531963,0.518666639195945,0.0525805690484533,0.428752791755602,1.05136746746317,1.04848549734844,0.777380368687735,0.239427290542343,-0.0168076592300786,-9.95430151244177e-05,0.965571111871347,0.0197963100292335,1.00039042538153,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20535872909366,0.838991502184118,0.470697794829528,0.247456510055121,0.306665603621694,0.516250666936362,-1.23942565862939,1.78987979791831,7.03015885451767
170,-0.00449379631085766,0.827091573788967,0.101376423837595,-0.00472471528632989,-0.0047247152313612,-0.004186132328033,0.0228699718689326,0.0130857017742208,0.0117399590285134,6.64607259276389,8.50405151251875,0.876718586569542,2.74573622831231,0.282820850939208,3.87472647551134,3.01706747323088,0.922782522157813,-0.0651235198773527,9.6827079949722,12.1416687517456,1.10741695098095,0.221443293455183,0.158882292182834,0.0130010333495485,0.932724205238551,3.07111370330024,0.624925217509829,0.306379681492854,0.55963452314313,0.233181051309638,0.201875364477756,0.435141414083682,0.243978249067978,-6.6244149313683e-05,1.00022891856218,1.00048373470759,0.999745307058409,0.518546328604228,0.0525683723880112,0.428885299007761,1.05136198412748,1.0484796688829,0.778653020362247,0.238154235657174,-0.0168072560194211,-9.69024021928238e-05,0.965571111871347,0.0197963100292335,1.00042196988501,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20514828287752,0.839156291502349,0.470697794829528,0.247316642288006,0.306399415864147,0.516322881589784,-1.23883462468024,1.77955656275047,7.03467216109052
171,-0.00450074009399193,0.827525553108877,0.101376423833209,-0.00472471527554497,-0.00472471523248097,-0.00420248903057807,0.022878409616452,0.0130909897372332,0.011744838045631,6.64390033673914,8.49497897860183,0.875731859395853,2.7422638754597,0.282454060589064,3.87214221511963,3.01988211827417,0.917338717830289,-0.0650786209848326,9.68338713714675,12.1237414609872,1.10609824717122,0.221540528365982,0.158711807769355,0.0129909481711318,0.932355481690738,3.06887618661975,0.624678172732795,0.306190980965286,0.559413289014443,0.233088870422685,0.201935846232547,0.435126254058831,0.243852739485432,-7.33266020496531e-05,1.0002627704947,1.00047675620554,0.999786116259562,0.518429662032549,0.0525565451459189,0.429013792821532,1.05135661735222,1.04847396258682,0.779899588007335,0.236907289780462,-0.016806877787797,-9.43274016514893e-05,0.965571111871347,0.0197963100292335,1.00045269892461,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20494296233686,0.839315891673483,0.470697794829528,0.247180406076227,0.30613951977036,0.516394885369436,-1.23825911319222,1.76945646634836,7.03912594141333
172,-0.00450747356075449,0.827946580237344,0.101376423829773,-0.00472471526709572,-0.00472471523335827,-0.00421834066449389,0.0228866381978305,0.0130961467627484,0.0117495962778452,6.64177265195797,8.48615315852845,0.874771969453797,2.73888886923578,0.282097524375384,3.86962685737548,3.02264477866426,0.912017052789789,-0.0650349740785662,9.68405850522309,12.1062781096844,1.10481566082698,0.221635571495793,0.158545624734194,0.01298114107637,0.931997050552597,3.06669854947708,0.62443802387024,0.30600747615339,0.559198230331558,0.232999262638149,0.201994496894937,0.435111428266416,0.243730077566843,-8.02088584558803e-05,1.00029581422847,1.00046998907144,0.99982590697885,0.518316527554975,0.0525450759753891,0.429138396469636,1.05135138622653,1.04846840106461,0.781120477522632,0.235686045813365,-0.0168065233359979,-9.18166868442618e-05,0.965571111871347,0.0197963100292335,1.00048263165432,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20474264406706,0.839470487886894,0.470697794829528,0.247047717324646,0.305885720993873,0.516466420434776,-1.23769873525403,1.75957548004883,7.04351976781953
173,-0.00451400317100852,0.828355041734734,0.10137642382708,-0.00472471526047635,-0.0047247152340455,-0.00423370332236561,0.0228946622475653,0.0131011757416482,0.011754236389573,6.63968898118677,8.47756744625334,0.873838197734089,2.73560849270168,0.281750955958257,3.86717862244635,3.02535606751918,0.9068150994057,-0.0649925444785379,9.68472214416867,12.0892670213807,1.10356821369888,0.221728468121937,0.158383639065452,0.0129716044850746,0.931648628187824,3.06457923825116,0.624204580885842,0.305829022542495,0.558989176912695,0.232912157046956,0.202051372659224,0.435096924840392,0.243610207282487,-8.6894143541109e-05,1.00032806632266,1.00046342681314,0.99986470221015,0.51820681677534,0.0525339538874991,0.429259229337161,1.05134628763871,1.04846298097656,0.782316092140707,0.234490099355775,-0.0168061914964813,-8.93689305497425e-05,0.965571111871347,0.0197963100292335,1.00051178689952,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20454722068323,0.839620226433687,0.470697794829528,0.246918488428516,0.305637891934789,0.516537450957824,-1.23715311087604,1.74990963076974,7.04785328015143
174,-0.00452033518089398,0.828751312624482,0.101376423824971,-0.0047247152552905,-0.00472471523458395,-0.00424859255437193,0.0229024863922381,0.0131060795626436,0.0117587610441101,6.63764873274208,8.46921536988579,0.872929839590597,2.7324200978581,0.281414076905728,3.86479577259144,3.02801660259559,0.901730468453663,-0.0649512984578188,9.68537807020104,12.0726967654551,1.10235494905097,0.221819262813688,0.158225749166489,0.0129623310124623,0.931309938320862,3.06251673639572,0.623977658674978,0.305655481640146,0.558785962992517,0.232827484580216,0.202106527950326,0.435082738765996,0.243493073203196,-9.33880807675705e-05,1.0003595432067,1.0004570631432,0.999902524615908,0.518100424710512,0.0525231682393505,0.429376407050138,1.05134131846704,1.04845769896662,0.783486833656982,0.233319047502307,-0.0168058811592896,-8.69828113712685e-05,0.965571111871347,0.0197963100292335,1.00054018315324,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.20435658593336,0.839765261742639,0.470697794829528,0.246792633555393,0.305395907086735,0.51660794391944,-1.23662186869293,1.74045498796397,7.05212618317432
