Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,b_y,alpha,delta,beta,sigma,g_y,repl,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
74,-0.00157720361563634,0.579395479509737,0.0986624924445951,-0.0147928691271081,-0.00507282078536841,0.00682799660348477,0.0233764074635504,0.013053885427995,0.0116293707519165,5.94189343567443,11.3269263333303,1.15044224127476,4.15942272208418,0.416353689050468,4.52580422894752,2.19934164538673,2.41439630934531,-0.0879337257845219,8.16076011865474,17.8173437684036,1.49626279938008,0.190769253755273,0.232585564209667,0.0174005948393728,1.10282350902688,3.86135191012382,0.738891751048009,0.398173465758726,0.866741154105253,0.27570587725672,0.1712442161617,0.422904590482159,-0.202288835281559,-0.0185242662448114,0.992832890317087,1.00341491036629,0.989453993617321,0.595926968384388,0.0587956400157551,0.345277391599856,1.05517075109408,1.0519980360771,0.485955983539792,0.533473430844088,-0.0194294143838806,0.00671301945193246,0.963163456073662,0.0184532784436593,0.995720474251873,-0.197336726467628,0.785929160024941,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.23990319325741,0.709658419434669,0.495961277302963,0.295950428207092,0.390292060183528,0.552510121995928,-1.49558242347492,4.05149697435401,6.36978180122364
75,-0.00171023632511525,0.586228601669269,0.0978302772753677,-0.0136580403476187,-0.00526750151108102,0.00646391324552509,0.0231919743909945,0.0129622416562015,0.0115503791493792,6.0404791437216,11.3880719957065,1.14705348800527,4.13543859430572,0.41056546369585,4.52369229900701,2.21653334782886,2.39394319201727,-0.0867842408391184,8.27609040128895,17.8350517523825,1.48802192831994,0.191938876654274,0.231182250792737,0.0171872174579384,1.10025953366671,3.86084852861495,0.737173887556694,0.396997440967086,0.881837216668836,0.275064883416677,0.172860966915784,0.423589607116911,-0.218993446276769,-0.0188611780083541,0.992585401403347,1.00328121249326,0.98933916936077,0.593803466436208,0.0580919577685287,0.348104575795263,1.05503044400734,1.05188235325904,0.489983226382446,0.529201155556659,-0.0191843819391049,0.0067500423863495,0.963315492375631,0.0183849621863141,0.995578553274609,-0.213816723755551,0.801481095764778,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.24144423066599,0.713349838893904,0.496577692266394,0.295862252162718,0.389324522101915,0.551382802756268,-1.49391144958337,4.03154128820575,6.36743525351564
76,-0.00180277879488162,0.593047265774472,0.0971601207416248,-0.0122469165497592,-0.00543394454492652,0.00613425912728327,0.0229897450973442,0.0128624728682357,0.0114645956059996,6.14231073265306,11.4538465535121,1.14591196185868,4.11263763046507,0.405623993481418,4.52069276939404,2.23326287485736,2.37310788377247,-0.0856779892357915,8.39410908711871,17.8582025557915,1.48285833728551,0.192978428242175,0.22970064587693,0.0170003711812013,1.09756264351592,3.85958108688351,0.735366971155663,0.395860470522897,0.896870694532542,0.274390660878979,0.174442948633889,0.424276813320505,-0.235759012022012,-0.0191305649325772,0.992354370338524,1.00318820731114,0.989200593773268,0.591643373456809,0.0574841416010457,0.350872484942145,1.05486552979196,1.05174535045375,0.494008991271649,0.524943411292814,-0.0189524025644629,0.00676263174631021,0.963488779311366,0.0183679362132423,0.995443642184694,-0.230417949755462,0.817147613241937,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.24292268644727,0.717115803801829,0.497169074578909,0.295740193864042,0.388241728348705,0.549995900288377,-1.49046305380044,4.01104447415181,6.36488459682327
77,-0.00186182828368679,0.599844806435697,0.0966618120468057,-0.0106681560517126,-0.00556797585167512,0.00583025917794688,0.0227784476231728,0.0127587548812929,0.0113755751761765,6.24541216822715,11.5202918826638,1.14675890485254,4.09057349165384,0.401511090466848,4.51675874466641,2.24955539388618,2.35183624338199,-0.0846328926017656,8.51289041465088,17.882353231178,1.48047839601113,0.193910428440966,0.228156561602835,0.0168412932935141,1.09473325816234,3.85751085313406,0.733471282968769,0.394722463934646,0.911751206923936,0.273683314540585,0.175987575903417,0.424966334844394,-0.25250331539159,-0.0193267344100277,0.992140900375418,1.00312886257489,0.989046310390001,0.589446565728393,0.056976973148073,0.353576461123534,1.05468409904688,1.05159375311113,0.498046391462149,0.520691136350628,-0.0187375278127762,0.00674593075982244,0.963675103184854,0.0183955048182501,0.995315150380219,-0.247059543707411,0.832852386758063,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.24433888602337,0.720958199695766,0.497735554409348,0.295580694498224,0.387069116809421,0.548425728977521,-1.48538765619963,3.98990575248458,6.36228833429107
78,-0.00189346842121064,0.606610918916629,0.0963350987217981,-0.00902844394639091,-0.00566763759063893,0.00554820446602533,0.0225614524589723,0.0126526032487754,0.0112845774013636,6.34909678461842,11.5864222068585,1.14953337956991,4.06901040631495,0.398188744492919,4.51185606589489,2.26543745024588,2.33008213864046,-0.0836635229914578,8.63178797895262,17.9062446254219,1.48076844723016,0.194745674130254,0.226560608942562,0.0167098461587926,1.09177612931007,3.85460344237863,0.731490006637748,0.393562739939211,0.926392684912354,0.272944032327518,0.177491930041942,0.425659271303108,-0.269140061396102,-0.0194436245531161,0.991946431907729,1.00309706423668,0.988883795271159,0.587217674337532,0.0565696726284909,0.356212653033976,1.05449033710165,1.05143120454824,0.502107650855787,0.516435388144036,-0.0185430389998236,0.00669685236485018,0.963870757680162,0.01845965665754,0.995193313743698,-0.263660447566026,0.848518904235222,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.24568799374606,0.724874760936503,0.498275197498424,0.295385237042662,0.385820486752473,0.546711837638397,-1.47894656454705,3.9680040987682,6.35978938690255
79,-0.00190335281089979,0.613334797978771,0.0961704725329303,-0.00743207427588111,-0.0057329802556404,0.00528780916268556,0.022338292706258,0.012543613551887,0.0111912015214399,6.4537480099699,11.6535422551359,1.15429881324917,4.04784718901764,0.39559465488011,4.50597505706984,2.28094427875182,2.30781119192731,-0.0827804136092913,8.75122601008387,17.9310490487229,1.48371763760531,0.195487448156762,0.224920149863763,0.0166045830853238,1.08870031302249,3.85084228365557,0.729429209725065,0.392375922243113,0.940714193954449,0.272175078255621,0.178953726794615,0.426357472503361,-0.285581420540177,-0.0194772921619626,0.991772184135449,1.00308713042505,0.988719876921557,0.584964560946146,0.0562563182412089,0.358779120812645,1.05428565743524,1.05125915472274,0.506204373051972,0.512166881240577,-0.0183712542925489,0.0066144235798653,0.964075230851948,0.0185510501352849,0.995078684237989,-0.280139800889273,0.864070839975059,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.24696307849019,0.728860346366544,0.498785231396074,0.295159434610149,0.384502181636385,0.544868518864692,-1.47148651382331,3.94521539594563,6.35751677406818
80,-0.00189660825430605,0.62000658069064,0.0961516340924145,-0.00596066194365052,-0.00576590549341394,0.0050492542939311,0.0221080160833643,0.0124311490789746,0.0110948496248145,6.55995419981211,11.723282579085,1.16106563813888,4.02701088668194,0.393642711930658,4.49912977285498,2.29611939027645,2.28500004658341,-0.0819896640048746,8.87184070637994,17.9583023110548,1.48924159764698,0.196138797028279,0.223242333245727,0.0165229115823241,1.08551857420025,3.84623066018021,0.727297444714166,0.39116227105369,0.954640233730518,0.271379643550062,0.180371680736908,0.427063910172874,-0.301741121055744,-0.0194266317367274,0.991618936691524,1.00309390870442,0.988560421000145,0.582696858241834,0.0560272551004683,0.361275886657698,1.05407095836396,1.05107860338286,0.510347446328373,0.507876003126135,-0.0182234494545081,0.00649924947689311,0.964288482065799,0.0186608548308561,0.994971766065275,-0.296417334765136,0.879432426509925,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.24815748433694,0.732909237680551,0.499262993734776,0.294908461117632,0.383119164086991,0.542905863003575,-1.46338891416062,3.92142160072378,6.35558440259807
81,-0.00187798541328658,0.626616677265203,0.0962590472866302,-0.00465899569592132,-0.00576967318151711,0.00483014734024123,0.0218727941573523,0.0123161740050654,0.0109963195762301,6.66740474118696,11.7953276071851,1.16960070059622,4.00634234159636,0.392227008826211,4.49134571773653,2.31100648444793,2.26163224077822,-0.0812930074896112,8.99337633532831,17.9875172682317,1.49699615000355,0.196710269362712,0.221537392601842,0.0164614480707286,1.08224630058568,3.84078256313071,0.725105021392403,0.389916220643295,0.968100510253771,0.270561575146419,0.181745159669289,0.427782707462583,-0.317537355647951,-0.0192932468283671,0.991487105703502,1.00311262465965,0.988410554637283,0.580424917334143,0.0558711495640057,0.363703933101851,1.05384913038966,1.05089206262385,0.51454655902388,0.503553363048163,-0.0180999220720421,0.00635264158904761,0.9645079946751,0.0187823567690905,0.994872881032944,-0.31241376285707,0.894528823734363,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.24926583910761,0.737016442070343,0.499706335643044,0.294632349597004,0.381681395794222,0.540852741638142,-1.45500867843219,3.89651128550056,6.35408714098441
82,-0.00185212231294433,0.63315432344789,0.0964726499428693,-0.0035419062145301,-0.00574819054267395,0.00462508355385527,0.021638519032226,0.0122015714906078,0.0108980849040003,6.77456176817293,11.8668900589806,1.17940502293721,3.98557096953815,0.391230377016031,4.48264693183328,2.32564092688267,2.23769437664628,-0.0806883716956751,9.11435017581872,18.0156303599862,1.50636350563873,0.197221039744339,0.219819001788698,0.0164164773811675,1.0789001502606,3.83451125719325,0.722863100674602,0.388622276371064,0.981029323698128,0.26972503756515,0.183073558981229,0.42851905370713,-0.332893649058097,-0.0190793372042087,0.991377074893259,1.00313861707549,0.988275257295427,0.578159346139012,0.0557765642112671,0.366064089649721,1.0536255213566,1.05070393992329,0.518809748402735,0.499190413760983,-0.0180001621637185,0.00617565461438953,0.964728283952048,0.0189108689395368,0.994782282452315,-0.328051167663101,0.90928648351858,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.25028351699567,0.741178113903736,0.500113406798269,0.294325719292894,0.380204874757565,0.538760958314856,-1.44663574812619,3.87037655205223,6.35309770239422
83,-0.00182388561237413,0.639605745973463,0.0967734450687104,-0.00260532765555421,-0.00570547001142618,0.00442573164078852,0.021414803466366,0.0120921604457916,0.010804313209274,6.87849362439768,11.9325510304391,1.18971238473188,3.96430661534909,0.390529410444004,4.47304491235852,2.34004196986501,2.21317361476118,-0.0801706722676741,9.23187882640806,18.036830989211,1.51645538182124,0.197698870689372,0.218104254253847,0.0163842589130315,1.07549717619358,3.82741886319059,0.720583108049697,0.387253717393472,0.99336522972139,0.268874294048394,0.184355638544001,0.429278582457536,-0.347739180553455,-0.0187870116145908,0.99128943953581,1.00316699495956,0.988159941980316,0.57591107124464,0.0557328984175553,0.368356030337804,1.05340800292781,1.050520613409,0.523142963174768,0.494780101278752,-0.0179230644535201,0.00596879251005166,0.964940887150016,0.0190431871256731,0.994700340720873,-0.34325338010678,0.923633508027542,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.25120551423399,0.745390397739348,0.500482205693595,0.293978231497657,0.378711688564151,0.536705943182389,-1.43848022521687,3.84290861083491,6.35266366541918
84,-0.00179878299132804,0.645951921556639,0.0971442199278178,-0.00183557041682691,-0.00564531098625798,0.00422068769834016,0.0212152786815936,0.0119948621706024,0.0107210145380462,6.97462675046451,11.983950826521,1.19945929861496,3.94202247026173,0.389994746684843,4.46252882840251,2.35420507177188,2.18805636864862,-0.0797326120179886,9.34142387666584,18.0422339626835,1.52608258688144,0.198180910820733,0.21641410962611,0.0163611535996244,1.072054606068,3.81948681942167,0.718276586065562,0.385771029392323,1.00505119318875,0.268013651517001,0.185588856391277,0.430066773691585,-0.362009184207914,-0.0184181552575441,0.991225226962287,1.00319222309372,0.988071083630889,0.573691821237341,0.0557308444530706,0.370577334309588,1.05320724123874,1.05035066519103,0.527549549212588,0.490317587355927,-0.0178671365685154,0.00573190636975552,0.965134109509536,0.0191770545408395,0.994627751522536,-0.357946350610673,0.9375,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.25202514568951,0.749647733802472,0.500810058275804,0.293574478552926,0.377230599452067,0.534789617368148,-1.43067295678839,3.81399261354189,6.35280373031429
85,-0.0017826368476399,0.652167302262487,0.0975695890167123,-0.00121681263043705,-0.00557115601443647,0.00399728653365905,0.0210556016137497,0.0119176980666564,0.0106551732634876,7.05729069273229,12.0110165155693,1.20740420526264,3.9181307975894,0.389498026772168,4.45106219690139,2.36809877547289,2.16232887052516,-0.079365449096659,9.43732917830663,18.0211810262072,1.53388054591924,0.198708643468365,0.214770994263853,0.0163437629810982,1.06858930627577,3.8106715898784,0.715954835204769,0.384127348162005,1.0160343779562,0.267147326568944,0.186768933366911,0.430888683464297,-0.375643770933211,-0.0179728537157108,0.991186141438785,1.00320844996812,0.988016141082426,0.571514497399045,0.0557624346283177,0.372723067972637,1.05303520243203,1.05020369562262,0.53203003479068,0.485800641480688,-0.017830676271368,0.0054640845472205,0.965294715698737,0.0193106376717814,0.994565769380208,-0.372058509844569,0.950818403280918,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.2527325876475,0.753941825492207,0.501093035059002,0.293096294845031,0.375792731840178,0.533126764997955,-1.42327804776937,3.78350659583595,6.3535074133022
86,-0.00178050503002712,0.658220901830133,0.0980355413184414,-0.00073669200477311,-0.00548608219665758,0.00374527454561879,0.0209491449877603,0.0118675824791938,0.010612826491469,7.12122381810912,12.0049244351828,1.21242490672064,3.89215030828493,0.388926596289162,4.43859071122548,2.38167023110335,2.13598020524735,-0.079059725125212,9.51432094254818,17.9643687244949,1.5386208944721,0.199316888875857,0.213193627509298,0.0163291165875186,1.06511669708704,3.80091068319252,0.713628187048315,0.382282075481526,1.02626532144939,0.266279174271759,0.187889995540138,0.431748335318877,-0.388585293416425,-0.0174483154833196,0.991174555045799,1.00321059244482,0.988002481742451,0.569392928863636,0.0558207440040394,0.374786327132324,1.05290190824195,1.05008773025369,0.536582529468189,0.481229368557299,-0.0178118980254872,0.00516412984439848,0.965411552641331,0.0194420390672048,0.994516313354115,-0.385521117390894,0.963523831948273,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.25331410151604,0.758260795722449,0.501325640606416,0.292527748937509,0.374422681951421,0.531814728677348,-1.41631442818983,3.75132899790347,6.35474151185473
87,-0.00179525372338859,0.664080290627976,0.0985287865283555,-0.00038873523041727,-0.00539289173631174,0.00346095920067802,0.0209018970439015,0.0118476828168717,0.0105967585571466,7.16356826273848,11.961775162358,1.21389892056456,3.86390227338209,0.388201260042571,4.42506171271615,2.39486024963855,2.10900738660306,-0.0788059235254675,9.56950381274357,17.8677185105894,1.53960912323099,0.200020783444907,0.211691061557218,0.0163148661493326,1.06164942582612,3.79014035569079,0.711305115303502,0.380218068193503,1.03569675421635,0.265412356456531,0.188945483078366,0.432647741992531,-0.400775397190998,-0.0168392997035291,0.991193118932703,1.00319577000799,0.988035584445102,0.567340775081749,0.0558993981168614,0.376759826801389,1.05281164187116,1.05000618608347,0.541203808018439,0.476605191864888,-0.0178089998833267,0.00483158972816025,0.965479789155045,0.0195689983949448,0.994481801373968,-0.398268596628676,0.975554386430743,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.25375285286168,0.762588837247226,0.501501141144674,0.291861213160565,0.373128586653613,0.530897322952504,-1.40978125311329,3.71735556341632,6.35646393080283
88,-0.00182692284436472,0.669716922975003,0.0990362117541987,-0.00017148810318135,-0.00529424269432888,0.00314869820683983,0.0209102798480548,0.0118562596352803,0.0106054799481574,7.18493277351857,11.8842747641091,1.21188968809809,3.83358612934022,0.387283083784523,4.41044697947204,2.40762153108558,2.08142039071276,-0.078594942326306,9.60343527186918,17.7341358348463,1.53687714934459,0.200810519028045,0.210260518848588,0.0162993197882797,1.0581968784312,3.77831815262655,0.708991908548906,0.377950400691635,1.04428312923692,0.264549219607801,0.189929551763019,0.43358594038451,-0.412154302391435,-0.0161410373183621,0.991244051091481,1.00316394254141,0.9881177034536,0.565370022738137,0.0559921052913703,0.378637871970493,1.05276144039254,1.04995667770988,0.545890596189369,0.471929580017742,-0.0178201762071108,0.0044679377852155,0.96550264794331,0.0196888607909606,0.99446467529036,-0.410238854204558,0.986851455076197,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.25403166074352,0.766906491229611,0.501612664297407,0.29110032036591,0.371898951823229,0.530349798299348,-1.40367899933956,3.68151884076248,6.35863897754318
89,-0.00187340756999511,0.675110330893868,0.0995445610882391,-8.64476420407989e-05,-0.00519275764916027,0.00281868879123315,0.0209633034017682,0.011887741733583,0.0106341555164068,7.18880451979809,11.7802500891434,1.2070078124534,3.80167921010755,0.386163296058671,4.39475806846441,2.41993161762168,2.05324473490104,-0.0784182840583075,9.61955543295557,17.5719303951926,1.53103407894865,0.201657659123687,0.208890570284746,0.0162812544948834,1.05476603399125,3.76543973829737,0.706693242774135,0.375520543126013,1.05198145134695,0.263691508497811,0.190838363587883,0.434559033530062,-0.422663121179903,-0.0153524960562629,0.991328494634345,1.00311722539215,0.988247903176818,0.563489839358627,0.0560923487366369,0.380417811904736,1.05274289804196,1.04993248295271,0.550640463006703,0.467203132212115,-0.0178435952188174,0.00407699452036741,0.965489484253672,0.0197986809038569,0.994466816939935,-0.421373582534432,0.99735999970177,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.25413662041982,0.771192314709141,0.501654648167927,0.29025802737066,0.370708672444757,0.530095207987228,-1.39802104608767,3.64380081322864,6.36124687617855
