Time,n_A,psi_o_A,psi_y_A,n_y_A,n_m_A,n_o_A,mu_o_A,mu_m_A,mu_y_A,s_o_A,s_m_A,s_y_A,h_m_A,h_y_A,a_A,a_o_A,a_m_A,a_y_A,z_o_A,z_m_A,z_y_A,c_o_A,c_m_A,c_y_A,y_A,k_A,w_A,inv_A,b_A,gov_A,e_A,t_A,f_A,nx_A,tilde_R_A,g_A,q_A,tilde_s_m_A,tilde_s_y_A,tilde_s_o_A,Omega_m_A,Omega_y_A,eta_o_A,eta_m_A,eta_y_A,walras_A,gamma_A,phi_A,R_star,fy_target_A,repl,pen_bar_A,alpha,delta,beta,sigma,b_y,g_y,x,omega,nu,Lambda_A,w_indiv_A,t_indiv_A,e_indiv_A,c_y_indiv_A,c_m_indiv_A,c_o_indiv_A,a_y_indiv_A,a_m_indiv_A,a_o_indiv_A
24,0.00825254238410073,0.237873756601514,0.162901273067161,-0.000321449378862582,0.00784645250563365,0.0159405957874947,0.092158953892148,0.0433432029501718,0.037029349378838,0.640702641698211,2.20229081508308,0.329181374318572,3.07459166557773,0.457154315468377,3.11722919347435,0.813723469908709,2.44229864839764,-0.138792924831993,1.52360355754095,7.66453427190258,0.672442887575956,0.140413710008144,0.332205464461813,0.0249001226210004,1.11742867014002,2.82949698349906,0.748677208993814,0.331825391751096,0.670457202084012,0.279357167535005,0.0712362640741182,0.361824887376146,-0.382724992108726,0.00724905624667976,1.03234179159463,1.01329380509602,1.01879808837556,0.713890509767674,0.116293672871719,0.169815817360607,1.08802462599762,1.07401846913223,0.261040629162604,0.783483823874769,-0.0445244530373736,0.00147775751628246,0.909998777969543,0.0327936601468549,1.03047177549436,-0.324714905124346,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.04872833964057,0.506835267349186,0.419491335856229,0.214114164649931,0.465345119337593,0.826858841482201,-1.19346926969185,3.42111096166897,4.79180021364414
25,0.0078777269162137,0.239556422070898,0.161632164504879,-0.000269461378590186,0.00758025461343226,0.0147076507847999,0.0924113284155843,0.0433892805519782,0.037048858962181,0.645406573029371,2.20675595724528,0.327455472450764,3.07656858767372,0.454342750496726,3.13425332057771,0.820936680324933,2.45118938183478,-0.137872741582012,1.53644731767825,7.68055200994684,0.668700055406106,0.141985137666783,0.333253625952307,0.0247745740406272,1.11962333514514,2.84563596326393,0.750147634547243,0.331563245907959,0.671774001087083,0.279905833786285,0.0718810733428339,0.362932091787994,-0.383156643773306,0.00668216944712169,1.03174450155793,1.01291711555079,1.01858729181104,0.713679806972877,0.115353611964451,0.170966581062671,1.08840325941473,1.07431226092728,0.261924163862279,0.782064859193602,-0.0439890230558808,0.00145874834405646,0.909609886503556,0.0325363590118175,1.02973439907283,-0.322603410100238,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.05109830377441,0.50853630471541,0.420439321509766,0.214770683108408,0.466951177119365,0.830484746107987,-1.19521824444042,3.43457858536264,4.80173771518541
26,0.00743521340453243,0.241001180913778,0.160338719074461,-0.000734597374569157,0.0073264329009759,0.0134015936460736,0.092864733394544,0.0435075246504815,0.037124593968594,0.648191654099178,2.20654790889922,0.32494604884802,3.0752719438123,0.450905047069883,3.14954521383763,0.827361654921205,2.45915557601769,-0.136972017101264,1.54673471577549,7.68787326178019,0.663511680550461,0.143637107012433,0.334480335446227,0.0246326017338236,1.12180815665432,2.8605194219312,0.751611464958396,0.330996253132243,0.673084893992593,0.280452039163581,0.0724557002573234,0.364028962563148,-0.384059102086157,0.00618839047282563,1.03120960499447,1.01247238947155,1.01850639653758,0.713602745492647,0.114418150140309,0.171979104367043,1.08889715899213,1.07468523809516,0.262692420253612,0.780797038636968,-0.04348945889058,0.00142142969318936,0.90904204534475,0.0322076983372846,1.02900620891199,-0.320424516262054,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.05326313513481,0.510128309991065,0.421305254053925,0.215285789043233,0.468720639822249,0.835200924793042,-1.19711791296484,3.44611282895215,4.81082662900388
27,0.00693547010991217,0.242210067915156,0.158945772538215,-0.00168118179465004,0.00706774381489206,0.0121193004105407,0.0934173325194833,0.0436600037840517,0.0372263310024286,0.649776721130701,2.20464810709135,0.321998044625721,3.07243857297911,0.446937724804258,3.1633436981311,0.833013533538231,2.46640971010007,-0.136079545507194,1.55510063035064,7.69132536021122,0.657326061463336,0.145273352686672,0.335803294331028,0.0244698375405504,1.12402393732454,2.8743145944663,0.75309603800744,0.330299352318395,0.674414362394723,0.281005984331134,0.0729629770049667,0.365121713717099,-0.385385258729919,0.00579614033362609,1.03073692549883,1.01197014746046,1.01854479411815,0.713696486235557,0.11343903936252,0.172864474401922,1.08945305642212,1.07510410098187,0.263333236293725,0.779684392675132,-0.0430176289688572,0.00137597578313233,0.908385368878711,0.0317981852794066,1.02828977974283,-0.318180373914952,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.05520491207642,0.511592421651057,0.422081964830568,0.215709139270401,0.470512747095402,0.840388710226839,-1.19958302072993,3.45582437025761,4.8188821700948
28,0.00640524869200521,0.24321064988244,0.157410906035429,-0.00293294708678993,0.00678915450764284,0.0109482511196393,0.0939673864361008,0.0438100714613313,0.0373253751986827,0.650919790303779,2.20367963051681,0.318940485281309,3.06976558971904,0.442605630005522,3.17598946867395,0.837983956617009,2.4731873096573,-0.135181797600363,1.56229632514941,7.69536520181518,0.650650092236393,0.146804890987496,0.337134511934707,0.0242857745499252,1.12629336041601,2.88727370917705,0.754616551478728,0.329642900895113,0.675776016249607,0.281573340104003,0.0734123127588747,0.366214711466047,-0.387060256752705,0.00551979978818019,1.03031990349167,1.01143727493547,1.018669104871,0.713968734648433,0.112386465401978,0.173644799949588,1.09001281885956,1.07553037558846,0.263849728181906,0.778713951068043,-0.0425636792499492,0.00133214215658734,0.907732062729166,0.0313229749671194,1.02758425868362,-0.31587319775649,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.05693220845351,0.512928218973589,0.422772883381405,0.216091630456221,0.472197864659601,0.845432117921847,-1.2028298702771,3.46399945772854,4.82585114475232
29,0.00587578689590391,0.244053987392682,0.155723709627845,-0.004305718838719,0.00648218120708566,0.00997217713124798,0.09440664219711,0.0439193078311097,0.0373918568718045,0.652452310250674,2.2062254457433,0.316142897487466,3.06895427789343,0.43815532174264,3.18789909474553,0.842438075291098,2.47972829891506,-0.134267279460625,1.56921585183287,7.70441474389546,0.644115632605337,0.148144390781264,0.338372568476365,0.0240846928358553,1.12861810224989,2.89970828517849,0.756174128507423,0.329193833286429,0.677170861349931,0.282154525562471,0.0738189244901692,0.367308281374732,-0.388980051782894,0.00537130691181739,1.0299477115043,1.01090516583038,1.01883712371602,0.71439915218576,0.111248886133354,0.174351961680886,1.09051384319174,1.07592233028775,0.26426121129185,0.777856583268881,-0.0421177945607314,0.0012967843956837,0.907180625806977,0.0308044141035492,1.0268864694467,-0.313505264690987,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.05847568014863,0.514149940199291,0.42339027205945,0.216493788593847,0.473646374636767,0.84968582717991,-1.20690897794409,3.47106836749195,4.83182447257462
30,0.0053878684018763,0.244808869171357,0.153915843488388,-0.00553604203897007,0.00614474192556891,0.00925684159049722,0.0946389604245229,0.0439547174960388,0.0374006020042559,0.655136987317441,2.21428491793023,0.31394425393164,3.07143229853239,0.433886786993934,3.19948929519224,0.846589348873534,2.48622960540754,-0.133329659088834,1.57674634875173,7.72200943240409,0.638377081397722,0.149221627252388,0.339418742137314,0.0238756995609809,1.13097085717412,2.91192767942285,0.757750474306663,0.329089980826744,0.678582514304474,0.282742714293531,0.0742016146916294,0.368394342703283,-0.391020898535082,0.00534714356738092,1.0296058556759,1.01041480774389,1.01899323702001,0.714936964328348,0.110040125905626,0.175022909766026,1.09089610813056,1.07623820749121,0.264601400884263,0.7770707681897,-0.0416721690739632,0.00127494953578493,0.906820490244288,0.0302826489226048,1.02619159299488,-0.311078911582495,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.05988431444237,0.515282271143125,0.423953725776949,0.216972666693035,0.474753382567347,0.852583398664043,-1.21164582457114,3.47755079042981,4.83702019355793
31,0.00497972515395578,0.245552636034544,0.152054742019885,-0.00637844176317359,0.0057831686976777,0.00883889210737498,0.0945935744992999,0.0438926426951624,0.0373338652334656,0.659585730734485,2.22914436410699,0.312630910435615,3.07817792263542,0.430117043318743,3.21112318443807,0.850672258131357,2.49282158114026,-0.132370654833545,1.58567205381412,7.75047903362207,0.634048803750001,0.149994378429578,0.340188998311169,0.0236715048291889,1.13329979384441,2.92419716244848,0.759310861875755,0.329422000258606,0.679979876306646,0.283324948461103,0.0745803134813012,0.369457029303985,-0.393053854317061,0.0054287457684242,1.02927815390409,1.01000462377973,1.01908261573322,0.715508529578652,0.108796464878109,0.175695005543238,1.09111270208508,1.07644420793177,0.264914240267675,0.776308299931006,-0.0412225401986811,0.00126921778634131,0.906718408954042,0.0298014254535572,1.02549405188752,-0.308596532948595,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06121846279442,0.51635587002932,0.424487385117769,0.217576047674981,0.475450653972636,0.853720217975489,-1.21668158043413,3.48398583397493,4.84175549271381
32,0.00468518842563484,0.246366287175203,0.150232222314548,-0.00663985146643153,0.00541094840397705,0.00874242868540054,0.0942103113202453,0.0437129326092989,0.0371765643029098,0.666377043948313,2.25193289543884,0.312510828158924,3.08997786724976,0.427197462041297,3.22309761932274,0.854932902808897,2.49956704625166,-0.13140232973782,1.5967669995377,7.79174661455716,0.631793899078212,0.150431903990289,0.340600075783754,0.0234879386158109,1.13553242493889,2.93672735597627,0.760806724709053,0.330255143345353,0.681319454963331,0.283883106234721,0.0749748512097986,0.37047545454219,-0.394949191616855,0.00559433812058646,1.02894869993801,1.00970861436776,1.01905508707807,0.716025395419726,0.107570086387558,0.176404518192715,1.09112264072935,1.07651030822907,0.265251942249072,0.775517015063549,-0.0407689573126209,0.00127991884837078,0.906931263455299,0.0294013275021984,1.02478829193447,-0.306060578597297,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06254153773844,0.517405467616162,0.425016615095377,0.218350095315416,0.475681558171687,0.852766729171575,-1.22155084327438,3.49089161116477,4.84643427258998
33,0.00451273597464898,0.247324425030307,0.148532450594349,-0.00632494775551296,0.00504644446290947,0.0089551490816242,0.0934650900997244,0.043406792113789,0.0369218873171167,0.67592332461863,2.28336438543646,0.31382676115158,3.10711220725717,0.42538803268623,3.2356566962782,0.85961151037715,2.50649109004915,-0.130445904148095,1.61067267108689,7.84680650537188,0.632107503430318,0.15054164865831,0.340604666023647,0.0233386137406035,1.13760502847482,2.94969418941138,0.762195369078133,0.33160384498942,0.682563017084895,0.284401257118706,0.0754038125672048,0.371429525683594,-0.396600510218079,0.00580805059318808,1.02860230035931,1.00953529965452,1.0188869083739,0.71640582746171,0.10640951317296,0.177184659365329,1.09091066000996,1.07642513760441,0.265668330172837,0.774646794559246,-0.040315124732083,0.00130694735094937,0.907480226166456,0.0290962335055754,1.02406893205102,-0.303473551209377,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06391564649698,0.518462457235449,0.425566258598794,0.219328263467087,0.475435364938948,0.849631391326689,-1.22588573388232,3.49870282173704,4.85150076454845
34,0.00444406556377942,0.248492606910932,0.14699967753893,-0.00566152731096814,0.00470649011886981,0.00945199763176219,0.0923473291643566,0.0429681735712246,0.0365643430048208,0.688653123614009,2.32454316621519,0.31681968646632,3.12975292856871,0.424838673161772,3.24905718707957,0.86495043674693,2.51363439223852,-0.129527641905884,1.6280658860435,7.91696552401205,0.635362335287561,0.150347509248695,0.340177496308032,0.0232316175653537,1.13948528909102,2.96329882826792,0.763455143690981,0.333468780872636,0.68369117345461,0.284871322272754,0.0758851835661329,0.372312684372577,-0.397932814642966,0.00603787762211701,1.02822559180687,1.0094662858916,1.01858339023051,0.716592998143465,0.105338939653745,0.17806806220279,1.09047681101132,1.07619013726733,0.266215824743539,0.773650398912029,-0.0398662236555684,0.00135068520142886,0.908370189812189,0.0288655695932649,1.02333059896469,-0.300838003868531,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06539576254433,0.519559478444748,0.426158305017731,0.220541593087204,0.47471507144133,0.844326081773577,-1.22962735652788,3.50775740029668,4.85741477751296
35,0.00444804630690918,0.249926638884098,0.145632489704839,-0.00494160452399361,0.00439993550778595,0.0101962512987019,0.090862149494536,0.0423953890192752,0.0361013882923141,0.704995998819726,2.37675592302572,0.321673405321228,3.15798753226617,0.425567927291694,3.2635916496919,0.871191263043073,2.52107239221831,-0.128672005569474,1.64964056078244,8.00367937597342,0.641736931852896,0.149889844327862,0.339319018228351,0.0231676048094481,1.14117883392757,2.97778539530631,0.764589818731475,0.33583646327148,0.684707300356545,0.285294708481894,0.0764365454082236,0.37313432896636,-0.398901045970948,0.00626019020307908,1.02780724314437,1.00947028653844,1.01816492951843,0.716558674952819,0.104354223852979,0.179087101194201,1.08983350784838,1.07581593547192,0.266942485487676,0.77248401667193,-0.0394265021596059,0.00141100460546083,0.909589636434861,0.0286735212362341,1.02256811257318,-0.29815653754179,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06703030115687,0.520731018978912,0.426812120462748,0.22200926760845,0.473539753392412,0.836966165225503,-1.23303112052997,3.51830559079381,4.86462317628537
36,0.0044936949818621,0.251666412578366,0.144403055279041,-0.00435037206878619,0.00412649794096764,0.0111163605447933,0.0890594801061138,0.0417029058666714,0.0355432045953753,0.72510665381213,2.44022149210727,0.328355164410746,3.19135989608133,0.427435501275644,3.27952068939942,0.878536030145615,2.52887943689469,-0.127894777640877,1.67581756552117,8.10683297507595,0.651035786192746,0.149247441136892,0.338078492432696,0.0231398981472338,1.14271973985949,2.99338166777402,0.765622225705856,0.33863778868759,0.685631843915692,0.285679934964872,0.0770725595734629,0.373915883265831,-0.399492822290285,0.00645048660126727,1.02733832340714,1.00951616345677,1.01765416007738,0.716296733811342,0.103435436848755,0.180267829339902,1.08901649450997,1.07532742194491,0.267885497104887,0.771112511980397,-0.0389980090852837,0.00148569788893652,0.911087007484939,0.028492942425448,1.02177720289295,-0.295431798512682,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06886181322098,0.522012548174361,0.427544725288392,0.22371344726923,0.471981061024548,0.827920554007894,-1.23646964268045,3.53049136974111,4.87350423734844
37,0.00456012208252462,0.253737656001758,0.143276789362958,-0.0039491160497851,0.00388061105580806,0.0121426635570441,0.0869986332512262,0.0409095280810626,0.0349037633870256,0.749079425856601,2.51492639412839,0.336780511082641,3.22929413958894,0.430255510041662,3.29702987432896,0.887135837267035,2.5370963405201,-0.127202303458176,1.70691014425078,8.22594311887537,0.662974005484392,0.148498849629152,0.336519451004561,0.0231402878182645,1.1441475415221,3.01025961131844,0.766578852819806,0.341787868739249,0.686488524913259,0.286036885380525,0.0778039685020059,0.37468564645319,-0.399718261902737,0.00659258487431696,1.02681317241027,1.00958292269294,1.01706670084254,0.715812211762013,0.102559275488059,0.181628512749928,1.08806180880051,1.07474792626252,0.269071215937154,0.769509660884055,-0.0385808768212085,0.00157161407603096,0.912804814918957,0.0283103466325677,1.02095481379292,-0.292666475769668,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.07092173090038,0.523441260565924,0.428368692360153,0.225628425202348,0.470122534199576,0.817596573251746,-1.24028083128363,3.54436023698854,4.8843423526155
38,0.00463134500300866,0.256169972152639,0.142202975519655,-0.00386671895492818,0.00365535787259152,0.0132763466345216,0.0846662720601675,0.0400067561348358,0.0341752239680288,0.777678891079643,2.60347687383057,0.347208178008582,3.27241602393354,0.433985091011817,3.31636848290997,0.89716519517816,2.54579827108032,-0.126594983348516,1.74384646209754,8.36431117601011,0.67776091679775,0.147644978981109,0.33462895742557,0.0231626311258678,1.14549939857942,3.02864008700125,0.767484597048211,0.345312626419689,0.687299639147652,0.286374849644855,0.0786426031413679,0.375475646788318,-0.399571243238931,0.0067087427679407,1.02622886150158,1.00965450172802,1.01641587270219,0.71511680890608,0.101691738070565,0.183191453023355,1.08696807360585,1.07407784739877,0.270526390478292,0.767646383143969,-0.0381727736222609,0.00166661221438911,0.914749386174909,0.0281013467953605,1.02009873964651,-0.289863298352432,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.07322969826739,0.525054986978542,0.429291879306956,0.227772988891143,0.467936081571701,0.805959975448669,-1.24488956281454,3.55997543250962,4.89741841320393
39,0.00471322917421591,0.259015455422548,0.141131007358518,-0.00412363739973054,0.00344059510393091,0.0145866064873978,0.0819735662355184,0.0389577257903901,0.0333272935222583,0.812630255817567,2.71181616087982,0.360353689597762,3.32280536359517,0.438787281199844,3.33793189590856,0.908882281022496,2.55511980859228,-0.12607019370622,1.78851741695485,8.53000842556199,0.69627576383821,0.146611150909435,0.332309729144688,0.0232049867468239,1.14679768192237,3.04884695077844,0.76835444688799,0.349355270437083,0.688078609153424,0.286699420480593,0.079606270794653,0.376311810238012,-0.398993664023308,0.00684764129938186,1.02558156018252,1.00973679532009,1.01569197531067,0.714210996193735,0.100797317359353,0.184991686446912,1.08568798318305,1.07328581843381,0.272289042845665,0.765479910395531,-0.0377689532411956,0.00176948290436732,0.916995152696304,0.0278542015957251,1.01920731062019,-0.287025032658654,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.07580876097232,0.526891650007492,0.430323504388929,0.230214328662098,0.46528229180967,0.792528322355225,-1.25072965242484,3.57754196198232,4.91309798012638
